Mov_id,Title,Year,Critic_rate,Aud_rate,Aud_count,Dir_id
8732,The Belly of an Architect,1987,6.3,0,0,peter_greenaway
8733,Nid de guêpes,2002,0,0,0,florent_emilio_siri
8734,Love Happy,1949,0,0,0,chico_marx
8735,High School Confidential!,1958,6.3,3.3,853,jack_arnold
8736,Out of the Blue,1980,6.2,3.9,294,dennis_hopper
8737,Crimetime,1996,0,0,0,george_sluizer
8738,Une femme est une femme,1961,7.4,4,2893,jeanluc_godard
8739,Mamma Roma,1962,7.8,0,0,pier_paolo_pasolini
8740,Donzoko,1957,8.2,3.9,685,akira_kurosawa
8741,Ruby Cairo,1993,0,0,0,graeme_clifford
8742,Night Patrol,1984,0,0,0,jackie_kong
8743,Biggles,1986,0,0,0,john_hough
8744,Fancy Pants,1950,0,0,0,1042400-george_marshall
8745,The World of Suzie Wong,1960,0,0,0,richard_quine
8746,King of the Ants,2003,7.2,0,0,stuart_gordon
8747,Uncle Sam,1997,5.1,0,0,william_lustig
8748,Ieri oggi domani,1963,7.3,0,0,vittorio_de_sica
8749,La belle noiseuse,1991,8,3.9,797,jacques_rivette
8751,Deadly Is the Female,1950,8.2,3.8,881,joseph_h_lewis
8752,The Set-Up,1949,5.9,0,0,robert_wise
8753,Unprecedented: The 2000 Presidential Election,2002,0,0,0,danny_schechter
8754,The Prime of Miss Jean Brodie,1969,6.9,3.8,987,ronald_neame
8755,Il mio viaggio in Italia,1999,8.3,3.9,769,martin_scorsese
8756,The North Avenue Irregulars,1979,5.1,0,0,bruce_bilson
8757,Lovers and Other Strangers,1970,0,3.4,328,cy_howard
8758,Kotch,1971,0,3.4,272,jack_lemmon
8759,Greyfriars Bobby: The True Story of a Dog,1961,0,0,0,don_chaffey
8760,Side Out,1990,0,0,0,peter_israelson
8761,The Three Lives of Thomasina,1964,0,0,0,don_chaffey
8762,No Deposit No Return,1976,0,0,0,norman_tokar
8763,The One and Only Genuine Original Family Band,1968,0,0,0,michael_oherlihy
8765,This Gun for Hire,1942,7.3,3.7,648,frank_tuttle
8766,Black Angel,1946,0,0,0,roy_william_neill
8767,The Big Clock,1948,7.6,0,0,john_farrow
8769,The Fifth Musketeer,1979,0,0,0,ken_annakin
8770,Evilspeak,1981,4.1,0,0,eric_weston
8771,Terror by Night,1946,6.5,0,0,roy_william_neill
8772,The Spy Who Came in from the Cold,1965,7.6,0,0,martin_ritt
8773,Sherlock Holmes and the Secret Weapon,1943,0,0,0,roy_william_neill
8774,The Woman in Green,1945,7.2,0,0,roy_william_neill
8775,The Counterfeit Traitor,1962,0,0,0,george_seaton
8777,Roadkill,1989,\N,\N,\N,bruce_mcdonald
8779,Bon voyage,2003,6.7,3.5,1025,jeanpaul_rappeneau
8780,The Assassination Bureau,1969,5.9,3.5,334,basil_dearden
8782,Thunderbirds,2004,4.1,2.7,4133,jonathan_frakes
8783,The Village,2004,5.4,3,47806,m_night_shyamalan
8784,Garden State,2004,7.4,3.8,90523,zach_braff
8785,Bakushû,1951,8.8,4.1,762,yasujiro_ozu
8786,Le quai des brumes,1938,7.9,4.1,679,_0138893
8787,Thunderbirds Are GO,1966,4.2,0,0,david_lane
8788,Thunderbird 6,1968,0,0,0,david_lane
8789,Castle Keep,1969,5.4,3,755,sydney_pollack
8790,Revengers Tragedy,2002,6.4,3.9,317,alex_cox
8791,Sip si 32 dou,1996,0,0,0,patrick_leung
8792,Octane,2003,3.9,0,0,marcus_adams
8793,PTU,2003,5.8,3.7,1107,johnny_to
8794,Neokonchennaya pyesa dlya mekhanicheskogo pianino,1977,0,0,0,nikita_mikhalkov
8795,Musa,2001,0,0,0,sung_su_kim
8796,A Funny Thing Happened on the Way to the Forum,1966,7,0,0,richard_lester
8797,Death of a Salesman,1985,8.2,0,0,volker_schloendorff
8798,Collateral,2004,7.4,3.5,43901,michael_mann
8799,Little Black Book,2004,4.4,2.8,12215,nick_hurran
8800,Code 46,2003,6.1,3.3,2456,michael_winterbottom
8801,In the Soup,1992,6.7,3.5,578,alexandre_rockwell
8803,Aoi haru,2001,0,0,0,toshiaki_toyoda
8804,Une affaire de femmes,1988,7.4,3.7,435,claude_chabrol
8805,Juyuso seubgyuksageun,1999,0,0,0,kim_sangjin
8808,The Princess Diaries 2: Royal Engagement,2004,4.6,3.2,63165,garry_marshall
8809,Danny Deckchair,2003,5.7,3.6,1705,jeff_balsmeyer
8810,AVP: Alien vs. Predator,2004,4.1,3,48807,paul_anderson
8811,Yûgiô Duel Monsters: Hikari no pyramid,2004,3,3,2474,ryosuke_takahashi
8812,Novo,2002,4.7,3.3,452,jeanpierre_limosin
8813,We Don't Live Here Anymore,2004,6.4,3.2,2382,john_curran
8814,Without a Paddle,2004,3.9,3.3,33540,steven_brill
8815,Exorcist: The Beginning,2004,3.6,2.8,14563,renny_harlin
8818,It Happened at the World's Fair,1963,3.9,0,0,norman_taurog
8821,Harum Scarum,1965,0,0,0,gene_nelson
8822,The Spaceman and King Arthur,1979,0,0,0,russ_mayberry
8823,The Sting II,1983,0,0,0,jeremy_kagan
8825,Cheerleader Camp,1988,0,0,0,_0703890
8826,Ressources humaines,1999,7.8,3.7,375,laurent_cantet
8827,Bill Cosby: Himself,1983,7,0,0,bill_cosby
8829,Benji: Off the Leash!,2004,4.7,3.3,551,joe_camp
8830,Anacondas: The Hunt for the Blood Orchid,2004,4.3,2.5,14394,dwight_h_little
8831,Suspect Zero,2004,4.4,3,2578,e_elias_merhige
8832,Tian di ying xiong,2003,6.1,3.3,1053,ping_he
8833,Vanity Fair,2004,5.8,3,9329,mira_nair
8834,The Cookout,2004,2.8,2.9,1132,lance_rivera
8835,Paparazzi,2004,3.4,2.8,2849,paul_abascal
8836,Wicker Park,2004,4.3,3.5,12752,paul_mcguigan
8837,Trigger Man,2007,6.9,2.8,140,ti_west
8838,Alice Doesn't Live Here Anymore,1974,7.8,0,0,martin_scorsese
8839,The Mangler,1995,2.5,2.4,1314,tobe_hooper
8840,I Call First,1967,6.1,3.4,1323,martin_scorsese
8841,Seeing Other People,2004,5.5,2.9,579,andy_richter
8842,Past Midnight,1991,0,0,0,jan_eliasberg
8843,A Million to Juan,1994,0,0,0,paul_rodriguez
8844,Amator,1979,7.3,4,656,krzysztof_kieslowski
8845,Bez konca,1985,7.3,3.9,354,krzysztof_kieslowski
8846,Highwaymen,2004,3.2,3,1050,robert_harmon
8847,Graffiti Bridge,1990,4.9,3,996,prince
8848,I vitelloni,1953,8.8,4.1,1679,federico_fellini
8849,Under the Cherry Moon,1986,3.8,3.3,1076,prince
8851,Smile,2005,4,3.5,585,jeffrey_kramer
8852,Lord Jim,1965,5.7,3.3,613,1001975-richard_brooks
8853,A Small Circle of Friends,1980,0,0,0,rob_cohen
8854,Night of the Demons III,1997,0,0,0,jim_kaufman
8855,Witchboard,1986,4.8,0,0,kevin_s_tenney
8856,Roller Boogie,1979,3,3,585,mark_l_lester
8858,The Apple,1980,4.6,0,0,menahem_golan
8859,Superbabies: Baby Geniuses 2,2004,2.2,2.1,1335,bob_clark_iii
8860,Cellular,2004,5.8,3.2,13185,david_r_ellis
8861,Resident Evil: Apocalypse,2004,3.9,3.3,56756,1158985-alexander_witt
8862,Criminal,2004,6.4,3.3,1400,gregory_jacobs
8864,Mr 3000,2004,5.9,2.6,2928,charles-stone-iii
8865,Sky Captain and the World of Tomorrow,2004,6.8,2.8,17325,kerry_conran
8866,Wimbledon,2004,5.9,3.1,14484,richard_loncraine
8867,Anatomie de l'enfer,2004,3.6,2.9,861,catherine_breillat
8868,Head in the Clouds,2004,4.3,3.4,2782,john_duigan
8869,First Daughter,2004,3.7,2.8,13699,forest_whitaker
8870,The Forgotten,2004,5,2.9,13766,joseph_ruben
8871,The Last Shot,2004,5.9,2.8,795,jeff_nathanson
8872,A Dirty Shame,2004,0,0,0,1059231-john_waters
8873,Diarios de motocicleta,2004,7.5,4.1,22395,walter_salles_jr
8874,Shaun of the Dead,2004,7.7,3.9,110759,edgar_wright
8875,Come Back Little Sheba,1952,6.4,0,0,daniel_mann
8876,The Black Orchid,1958,4.6,3.6,104,martin_ritt
8878,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,1991,0,0,0,eric_louzil
8879,Murder on the Orient Express,1974,7.4,3.5,3826,sidney_lumet
8881,Alexander's Ragtime Band,1938,0,0,0,henry_king
8882,The Boston Strangler,1968,6.5,3.5,672,richard_fleischer
8883,The Last Flight of Noah's Ark,1980,4.4,2.9,399,charles_jarrott
8884,The Man with One Red Shoe,1985,4.6,2.8,2768,stan_dragoti
8885,The Sentinel,2006,5,3.1,26716,clark_johnson
8886,Sssssss,1973,3.4,0,0,bernard_l_kowalski
8887,Whispers in the Dark,1992,4.6,2.9,293,christopher_crowe
8889,The Legacy,1978,0,0,0,richard_marquand
8890,The Alligator People,1959,0,0,0,roy_del_ruth
8892,Basket Case 3: The Progeny,1992,\N,\N,\N,frank_henenlotter
8893,Basket Case 2,1990,0,0,0,frank_henenlotter
8894,Orca,1977,3.8,0,0,1063458-michael_anderson
8895,AKA,2002,6.2,3.1,250,duncan_roy
8896,I Married a Monster from Outer Space,1958,6.2,0,0,364630944
8897,The Trojan Women,1971,0,3.1,225,mihalis_kakogiannis
8898,Robinson Crusoe,1997,0,0,0,rod_hardy
8899,Hardcore,1979,6.7,3.4,560,paul_schrader
8900,Watermelon Man,1970,0,0,0,melvin_van_peebles
8901,Flashpoint,2008,\N,\N,\N,stephen_surjik
8902,Bug,2006,6.2,2.5,168834,william_friedkin
8903,Planet Terror,2007,6.1,0,0,robert_rodriguez
8905,1492: Conquest of Paradise,1992,4.1,3,3372,director-ridley-scott
8906,Cannibal Holocaust,1980,5.2,0,0,ruggero_deodato
8907,Shark Tale,2004,5.2,3.2,78877,bibo_bergeron
8908,Ladder 49,2004,0,0,0,jay_russell
8909,Black Cloud,2004,5.3,3.9,507,_0005401
8910,I Heart Huckabees,2004,6.3,3.3,38441,david_o_russell
8911,Raise Your Voice,2004,3.7,3.3,56922,sean_mcnamara
8913,Around the Bend,2004,4.9,3.4,1012,jordan_roberts
8914,Primer,2004,6.5,3.8,10817,shane_carruth
8915,Stage Beauty,2004,0,0,0,richard_eyre
8917,Team America: World Police,2004,6.9,3.4,43078,matt_stone
8918,Eulogy,2004,4.6,3.6,2744,michael_clancy
8919,P.S.,2004,5.8,3,1406,dylan_kidd
8920,The Country Girl,1954,7.2,0,0,george_seaton
8921,The Rose Tattoo,1955,7.8,0,0,daniel_mann
8922,Epidemic,1987,5.4,3.3,1016,lars_von_trier
8923,Tess,1979,7,3.6,1705,roman_polanski
8924,I Wanna Hold Your Hand,1978,6.4,3.5,625,robert_zemeckis
8925,Spinning Boris,2003,0,0,0,roger_spottiswoode
8926,Circle of Iron,1978,4.6,0,0,1066038-richard_moore
8928,Dance of the Vampires,1967,6.1,3.8,3901,roman_polanski
8930,De fem benspænd,2003,7.6,4,1809,lars_von_trier
8931,Born Rich,2003,0,0,0,jamie_johnson
8932,It's Alive,1974,0,0,0,josef_rusnak
8933,Le déclin de l'empire américain,1986,7.3,3.7,1522,denys_arcand
8934,Bébé's Kids,1992,4.1,0,0,bruce_w_smith
8935,All I Want for Christmas,1991,2.3,3.1,1740,robert_lieberman
8936,La vie et rien d'autre,1989,0,0,0,bertrand_tavernier
8937,Friday Night Lights,2004,7.1,3.6,36154,1001257-peter_berg
8938,Tarnation,2003,7.6,3.9,2007,jonathan_caouette
8941,Riding the Bullet,2004,4.2,2.9,1830,mick_garris
8942,Spin,2003,5.1,3.7,271,james_redford
8943,Being Julia,2004,6.7,3.5,1947,istvan_szabo
8944,The Dust Factory,2004,2.9,3.6,977,eric_small
8945,Thérèse,1986,7.8,3.8,225,alain_cavalier
8946,Surviving Christmas,2004,3,2.6,4192,mike_mitchell
8947,The Grudge,2004,5.1,2.9,54794,1168219-takashi_shimizu
8949,Sideways,2004,8.6,3.4,35809,alexander_payne
8950,The Machinist,2004,6.6,3.7,41645,brad_anderson
8951,Vera Drake,2004,7.9,3.8,3338,mike_leigh
8954,Lightning in a Bottle,2004,7.4,3.6,343,antoine_fuqua
8955,Undertow,2004,5.9,3.4,1926,david_gordon_green
8956,Enduring Love,2004,6.2,3.3,2543,roger_michell
8957,Saw,2004,5.4,3.7,144186,james_wan
8958,Ray,2004,7.3,3.8,32696,taylor_hackford
8959,Birth,2004,5.2,2.8,5483,jonathan_glazer
8960,Voices of Iraq,2004,6.1,4,111,_1747652
8961,The Incredibles,2004,0,0,0,brad_bird
8962,Fade to Black,1980,4.9,3.3,379,vernon_zimmerman
8963,It's All About Love... og Thomas Vinterberg,2003,\N,\N,\N,
8964,Callas Forever,2002,0,0,0,franco_zeffirelli
8965,The Polar Express,2004,6.4,3.2,22358,robert_zemeckis
8967,Seed of Chucky,2004,4.4,2.6,15727,don_mancini
8968,After the Sunset,2004,4.4,3.1,6886,brett_ratner
8969,Bridget Jones: The Edge of Reason,2004,4.7,3.1,41759,beeban_kidron
8970,Finding Neverland,2004,7.4,3.7,77596,marc_forster
8971,Veer-Zaara,2004,0,4.2,4026,yash_chopra
8972,National Treasure: Book of Secrets,2007,4.7,3.6,1237906,jon_turteltaub
8973,La mala educación,2004,7.5,3.9,13423,pedro_almodovar
8974,The SpongeBob SquarePants Movie,2004,6.2,3.2,19811,sherm_cohen
8976,San-Antonio,2004,0,0,0,michele-bernier
8977,Alexander,2004,3.9,2.7,29540,oliver_stone
8978,Christmas with the Kranks,2004,2.8,2.9,11697,joe_roth
8979,Guerrilla: The Taking of Patty Hearst,2004,0,0,0,1069974-robert_stone
8980,Notre musique,2004,6.6,3.7,949,jeanluc_godard
8981,Closer,2004,6.6,3.5,50768,mike_nichols
8982,I Am David,2003,5.2,4,1967,paul_feig
8983,Shi mian mai fu,2004,7.8,3.6,35657,zhang_yimou
8984,Ocean's Twelve,2004,5.9,3.4,108512,steven_soderbergh
8985,Blade: Trinity,2004,4.5,3.4,62827,david_s_goyer
8986,The Bellboy,1960,6.9,0,0,jerry_lewis
8987,Le monde selon Bush,2004,0,0,0,william_karel
8988,Cinderfella,1960,0,0,0,frank_tashlin
8989,Damn Yankees!,1958,5.9,0,0,bob_fosse
8990,The Delicate Delinquent,1957,0,0,0,don_mcguire
8991,The Disorderly Orderly,1964,\N,\N,\N,frank_tashlin
8992,The Errand Boy,1961,5.7,0,0,jerry_lewis
8993,The Family Jewels,1965,0,0,0,jerry_lewis
8995,Doing Time for Patsy Cline,1997,6.1,2.7,50,1167705-chris_kennedy
8996,Stateside,2004,4.3,3.4,526,reverge_anselmo
8997,The Stooge,1952,0,0,0,norman_taurog
8998,That's Entertainment!,1974,8,3.7,1093,jack-haley-jr
8999,That's Entertainment Part II,1976,0,0,0,gene_kelly
9000,That's Entertainment! III,1994,0,0,0,bud_friedgen
9001,The Wackiest Ship in the Army,1960,0,0,0,1042605-richard_murphy
9003,Conquest of Space,1955,0,0,0,byron_haskin
9004,D.A.R.Y.L.,1985,3.7,0,0,simon_wincer
9005,Fire in the Sky,1993,5.1,3.1,2891,robert_lieberman
9007,I'll Be Seeing You,1944,0,0,0,george_cukor
9008,The Invisible Man Returns,1940,5.9,0,0,joe_may
9009,The Last Minute,2001,\N,\N,\N,stephen_norrington
9010,Jeux d'enfants,2003,5.2,4.2,14602,yann_samuell
9011,Portrait of Jennie,1948,7.9,0,0,william_dieterle
9012,Ruby Gentry,1952,6.9,3.1,162,king_vidor
9013,Secret Honor,1984,7.4,3.6,540,robert_altman
9014,Since You Went Away,1944,6.5,0,0,john_cromwell
9015,A Slipping-Down Life,1999,4.7,3.2,316,toni_kalem
9018,Control Room,2004,7.8,3.9,1430,jehane_noujaim
9019,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,2004,3.9,2.6,208,kevin_knoblock
25737,Der Golem wie er in die Welt kam,1920,7.9,0,0,carl_boese
25744,Häxan,1922,7.4,3.8,1213,benjamin_christensen
25750,Sherlock Jr.,1924,0,0,0,buster_keaton
25753,Greed,1924,9.3,0,0,erich_von_stroheim
25759,Oktyabr,1928,7.1,4,780,grigorij_aleksandrov
25762,Unknown,2006,5.1,3.3,6616,simon_brand
25764,The Cameraman,1928,8.8,0,0,edward_m_sedgwick
25769,Steamboat Bill Jr.,1928,9.1,0,0,charles_reisner
25771,Un chien andalou,1929,9.2,4.1,5685,luis_bunuel
25773,Little Caesar,1931,7.6,3.6,1977,mervyn_leroy
25774,L'âge d'or,1930,8.7,4,1547,luis_bunuel
25783,The Return of Doctor X,1939,0,0,0,vincent_sherman
25795,Dinner at Eight,1933,8.6,0,0,george_cukor
25797,Gold Diggers of 1933,1933,9,0,0,mervyn_leroy
25798,De fortabte sjæles ø,2007,0,0,0,405588404
25802,The Son of Kong,1933,4.6,0,0,ernest_b_schoedsack
25805,L'atalante,1934,8.7,4.3,1388,jean_vigo
25826,Libeled Lady,1936,7.9,0,0,_0176699
25827,Mr. Deeds Goes to Town,1936,8.4,0,0,frank_capra
25828,The Petrified Forest,1936,7.6,0,0,archie_mayo
25832,Wife vs. Secretary,1936,0,0,0,clarence_brown
25833,Camille,1936,7.3,3.9,1060,george_cukor
25835,Dead End,2003,6.1,0,0,jeanbaptiste-andrea
25839,Nothing Sacred,1937,9,0,0,william_wellman
25840,The Prisoner of Zenda,1952,0,0,0,richard_thorpe
25841,Stage Door Canteen,1943,0,0,0,frank_borzage
25850,The Holiday,2006,0,0,0,pooja_bhatt
25855,The Roaring Twenties,1939,7.3,0,0,raoul_walsh
25865,Letters from Iwo Jima,2006,8.2,3.8,73433,clint_eastwood
25866,The Sea Hawk,1940,8.7,0,0,michael_curtiz
25868,Ball of Fire,1941,8.3,4.1,864,howard_hawks
25870,Here Comes Mr. Jordan,1941,7.4,0,0,1059518-alexander_hall
25878,Across the Pacific,1942,0,0,0,john_huston
25885,Prelude to War,1943,0,0,0,frank_capra
25886,Random Harvest,1942,7.6,0,0,mervyn_leroy
25888,Action in the North Atlantic,1943,0,0,0,lloyd_bacon
25893,The Memphis Belle: A Story of a Flying Fortress,1944,0,0,0,william_wyler
25898,Vredens dag,1943,8.5,4.2,732,carl_theodor_dreyer
25899,Cover Girl,1944,6.9,0,0,charles_vidor
25900,The Curse of the Cat People,1944,7.3,0,0,gunther_von_fritsch
25903,The Mask of Dimitrios,1944,0,0,0,jean_negulesco
25904,Ministry of Fear,1944,7.2,0,0,fritz_lang
25905,The Miracle of Morgan's Creek,1944,8.1,3.9,836,preston_sturges
25906,Mr. Skeffington,1944,6.4,0,0,vincent_sherman
25908,Passage to Marseille,1944,0,0,0,michael_curtiz
25914,Ivan Groznyy,1944,8.7,4.1,999,sergei_eisenstein
25916,They Were Expendable,1945,7.9,0,0,john_ford
25924,Humoresque,1946,5.9,0,0,jean_negulesco
25929,Nightmare Alley,1947,7.8,3.9,576,edmund_goulding
25930,Odd Man Out,1947,8,4,556,carol_reed
25931,Road to Rio,1947,6.8,0,0,norman_z_mcleod
25937,Easter Parade,1948,7.3,3.8,2172,charles_walters
25938,Fort Apache,1948,8.3,0,0,john_ford
25940,The Lady from Shanghai,2010,0,0,0,karwai-wong
25941,Yi ge mo sheng nu ren de lai xin,2004,0,0,0,xu-jinglei
25942,Louisiana Story,1948,7.3,3.4,214,robert_flaherty
25943,The Naked City,1948,7.2,3.8,960,jules_dassin
25945,They Live by Night,1949,\N,\N,\N,nicholas_ray
25947,Unfaithfully Yours,1948,7.8,3.9,650,preston_sturges
25951,In the Good Old Summertime,1949,6.5,3.8,870,robert_z_leonard
25952,A Letter to Three Wives,1949,8.5,3.8,921,joseph_l_mankiewicz
25954,Orphée,1950,9.5,4.2,1007,jean_cocteau
25960,Les enfants terribles,1950,6.6,3.8,405,jeanpierre_melville
25961,The Gunfighter,1950,7.6,0,0,henry_king
25963,Los olvidados,1950,8.8,4.4,1531,luis_bunuel
25964,Shûbun,1950,0,3.6,527,akira_kurosawa
25975,Saikaku ichidai onna,1952,8.8,0,0,kenji_mizoguchi
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,6,0,0,charles_lamont
25993,Z Channel: A Magnificent Obsession,2004,8,0,0,alexandra-cassavetes
25995,Miyamoto Musashi,1954,0,0,0,hiroshi_inagaki
25999,Into the Wild,2007,7.5,4.2,82515,sean_penn
26002,Mr. Arkadin,1955,7.1,3.9,707,orson_welles
26005,Zoku Miyamoto Musashi: Ichijôji no kettô,1955,0,0,0,hiroshi_inagaki
26007,Tuntematon sotilas,1955,0,0,0,edvin_laine
26012,Miyamoto Musashi kanketsuhen: kettô Ganryûjima,1956,0,0,0,hiroshi_inagaki
26049,Nobi,1959,7.8,4.2,428,kon_ichikawa
26052,Pickpocket,1959,9.3,4.1,1733,robert_bresson
26055,Ukigusa,1959,8.4,4.2,745,yasujiro_ozu
26059,Onna ga kaidan wo agaru toki,1960,8.2,0,0,mikio_naruse
26064,Warui yatsu hodo yoku nemuru,1960,7.7,4.1,1723,akira_kurosawa
26067,The Deadly Companions,1961,6.4,3.2,166,sam_peckinpah
26073,Ningen no jôken,1961,0,0,0,masaki_kobayashi
26078,Advise & Consent,1962,7.7,3.9,594,otto_preminger
26079,David and Lisa,1962,7.1,0,0,frank_perry
26082,Seppuku,1962,0,4.5,1585,masaki_kobayashi
26084,The Music Man,1962,7.9,0,0,morton_dacosta
26094,L'eclisse,1962,7.4,4.2,1924,antonioni
26096,The Cardinal,1963,6,3.4,252,otto_preminger
26101,McLintock!,1963,0,0,0,andrew_v_mclaglen
26107,The Prize Winner of Defiance Ohio,2005,6.1,3.2,7811,jane_anderson
26110,36 Hours,1965,0,0,0,george_seaton
26111,Becket,1964,7.3,4.1,1602,peter_glenville
26112,Behold a Pale Horse,1964,7,3.4,71,fred_zinnemann
26116,Hush...Hush Sweet Charlotte,1964,7.3,0,0,robert_aldrich
26119,The Naked Kiss,1964,7.4,0,0,samuel_fuller
26122,Onibaba,1964,6.6,4.1,1496,kaneto_shindo
26123,Robin and the 7 Hoods,1964,5.9,0,0,gordon_douglas
26124,Robinson Crusoe on Mars,1964,6.4,0,0,byron_haskin
26128,What a Way to Go!,1964,4.1,3.7,212,j_lee_thompson
26133,A Charlie Brown Christmas,1965,8.5,0,0,bill_melendez
26134,Dracula: Prince of Darkness,1966,6.3,3.3,1485,terence_fisher
26136,The Hallelujah Trail,1965,0,0,0,john_sturges
26138,House on Haunted Hill,1959,7,3.4,4234,william_castle
26139,In Harm's Way,1965,5.2,0,0,otto_preminger
26142,Major Dundee,1965,7.3,3.3,808,sam_peckinpah
26144,Operation Crossbow,1965,5.7,0,0,1063458-michael_anderson
26147,A Thousand Clowns,1965,6.9,0,0,fred_coe
26150,Andrey Rublyov,1966,8.7,4.5,3531,andrei_tarkovsky
26151,Au hasard Balthazar,1966,9.2,4.2,1694,robert_bresson
26155,Khartoum,1966,6.6,0,0,basil_dearden
26158,Ostre sledované vlaky,1966,7.7,4,1286,jiri_menzel
26159,Tôkyô nagaremono,1966,7.5,0,0,seijun_suzuki
26163,Dont Look Back,1967,8.4,4.2,1544,da_pennebaker
26170,La mariée était en noir,1968,7.6,3.7,1464,francois_truffaut
26171,Play Time,1967,8.7,4.3,2267,jacques_tati
26174,Shooting Dogs,2005,7.2,3.9,11089,michael_catonjones
26176,Titicut Follies,1967,7.2,4.2,367,frederick_wiseman
26178,Two for the Road,1967,7.2,0,0,stanley_donen
26181,The War Wagon,1967,0,0,0,burt_kennedy
26185,Dracula Has Risen from the Grave,1968,6.6,0,0,freddie_francis
26187,Head,1968,0,0,0,bob_rafelson
26189,I Love You Alice B. Toklas!,1968,0,0,0,hy_averback
26198,Yours Mine and Ours,2005,3.3,3.2,36270,raja_gosnell
26199,Alice's Restaurant,1969,6,3.4,935,arthur_penn
26203,Colossus: The Forbin Project,1970,0,0,0,joseph_sargent
26208,Ma nuit chez Maud,1969,8,4.1,2027,eric_rohmer
26211,More,1969,0,3.7,386,barbet_schroeder
26222,Dodesukaden,1970,5.8,0,0,akira_kurosawa
26225,Le genou de Claire,1970,8.4,3.9,808,eric_rohmer
26226,Hi Mom!,1970,7.2,0,0,brian_de_palma
26228,En kärlekshistoria,1970,0,0,0,roy_andersson
26230,On a Clear Day You Can See Forever,1970,6.3,0,0,vincente_minnelli
26231,Performance,1970,7.4,3.9,1292,donald-cammell
26240,The Beguiled,1971,6.9,0,0,don_siegel
26242,Duel,1971,7.7,3.6,6809,steven_spielberg
26246,Johnny Got His Gun,1971,6.6,4.1,1730,dalton_trumbo
26249,Lo chiamavano Trinità...,1970,0,3.7,1690,eb-clucher
26251,Mon oncle Antoine,1971,0,0,0,claude_jutra
26258,El topo,1970,6.8,4.1,4272,alejandro_jodorowsky
26265,Dr. Phibes Rises Again,1972,5.5,0,0,robert_fuest
26269,Kozure ôkami: Ko wo kashi ude kashi tsukamatsuru,1972,\N,\N,\N,kenji_misumi
26270,Kozure Ôkami: Sanzu no kawa no ubaguruma,1972,0,0,0,kenji_misumi
26271,Lady Sings the Blues,1972,6.7,3.9,1795,sidney_j_furie
26277,Slither,2006,6.9,3.2,31835,james_gunn
26283,Charley Varrick,1973,7.4,0,0,don_siegel
26285,Dark Star,1974,6.5,3.4,3930,1040928-john_carpenter
26289,Emperor of the North Pole,1973,0,3.8,503,robert_aldrich
26294,Il mio nome è Nessuno,1973,0,0,0,tonino_vale_ii
26301,Save the Tiger,1973,7,3.5,617,john_g_avildsen
26302,Scarecrow,1973,7.7,3.7,1738,jerry-schatzberg
26306,Theater of Blood,1973,7.4,3.6,1253,douglas_hickox
26313,California Split,1974,7.3,3.8,753,robert_altman
26318,Le fantôme de la liberté,1974,8.3,4.1,1386,luis_bunuel
26323,The Groove Tube,1974,3.8,0,0,ken-shapiro
26326,The Holy Mountain,1973,6.9,4.3,3854,alejandro_jodorowsky
26336,The Adventure of Sherlock Holmes' Smarter Brother,1975,0,0,0,gene_wilder
26339,Dolemite,1975,4.6,0,0,durville_martin
26345,The Great Waldo Pepper,1975,5.9,3.2,560,george_roy_hill
26349,Night Moves,1975,7.4,0,0,arthur_penn
26350,Professione: reporter,1975,8.1,4,2771,antonioni
26359,Novecento,1976,5.9,4.1,2572,bernardo_bertolucci
26360,L'argent de poche,1976,7.7,4,793,francois_truffaut
26364,From Noon Till Three,1976,0,0,0,frank_d_gilroy
26366,Harlan County U.S.A.,1976,9.1,4.2,797,barbara_kopple
26371,The Missouri Breaks,1976,6.5,3.3,1054,arthur_penn
26375,Silver Streak,1976,6.4,3.4,1982,arthur_hiller
26379,Jesus of Nazareth,1977,0,0,0,franco_zeffirelli
26386,High Anxiety,1977,6.4,3.4,4006,mel_brooks
26393,Sorcerer,1977,7.1,3.8,787,william_friedkin
26394,The Turning Point,1977,5.9,0,0,herbert_ross
26398,Capricorn One,1977,6,0,0,peter_hyams
26404,In Praise of Older Women,1978,\N,\N,\N,_0434211
26413,Se ying diu sau,1978,0,0,0,yuen_woping
26414,Wedding Crashers,2005,6.7,3.5,215271,david_dobkin
26422,Hair,1979,7.2,0,0,milos_forman
26431,Opening Night,1977,7.8,4.1,1012,john_cassavetes
26464,Blue Thunder,1983,6.2,0,0,john_badham
26465,D.C. Cab,1983,0,0,0,joel_schumacher
26472,El Norte,1983,7.5,0,0,gregory_nava
26476,Merry Christmas Mr. Lawrence,1983,6.2,3.9,1571,nagisa_oshima
26479,The Pirates of Penzance,1983,7.3,0,0,joshua_white
26483,Rock & Rule,1983,0,0,0,clive_a_smith
26485,Rumble Fish,1983,6,3.6,6328,francis_ford_coppola
26487,Star 80,1983,7.3,3.3,628,bob_fosse
26488,The Star Chamber,1983,6,3,539,peter_hyams
26492,Twilight Zone: The Movie,1983,5.8,3.2,7313,1042523-george_miller
26495,Yellowbeard,1983,5,3.3,1410,mel_damski
26497,Another Country,1984,0,0,0,marek_kanievska
